PV;Wind Binnenland;Wind Coast;Wind Offshore
0;0.130099;0.374795;0.656768
0;0.137536;0.365872;0.708357
0;0.158205;0.367226;0.72782
0;0.186998;0.365164;0.746723
0;0.204596;0.343535;0.751797
0;0.200994;0.294638;0.744544
0;0.185459;0.255539;0.732106
0;0.179999;0.299962;0.728085
0;0.166602;0.305049;0.735099
0;0.144976;0.326918;0.771824
0;0.142522;0.373626;0.831142
0;0.13657;0.390153;0.876949
0;0.130285;0.390157;0.902475
0;0.139458;0.400586;0.926994
0;0.129875;0.404078;0.943144
0.003;0.131613;0.427486;0.94579
0.032;0.08731;0.430878;0.936588
0.032;0.060609;0.43766;0.925333
0.04;0.049915;0.42809;0.916103
0.047;0.050285;0.392436;0.878604
0.058;0.064994;0.349827;0.835621
0.054;0.081082;0.309534;0.804987
0.035;0.1042;0.275975;0.779668
0.01;0.150054;0.283157;0.760761
0;0.174143;0.264481;0.707671
0;0.192826;0.209821;0.622919
0;0.158203;0.168985;0.50645
0;0.104707;0.136573;0.375202
0;0.048194;0.086107;0.261062
0;0.024925;0.049729;0.142909
0;0.026745;0.028854;0.073849
0;0.033462;0.025085;0.028581
0;0.041173;0.033911;0.01336
0;0.047676;0.035;0.008683
0;0.042333;0.018844;0.005914
0;0.030968;0.012488;0.003709
0;0.025146;0.017861;0.002398
0;0.02688;0.036222;0.015638
0;0.037774;0.064048;0.04858
0.008;0.058937;0.100326;0.099026
0.092;0.080797;0.146053;0.168945
0.278;0.060241;0.190431;0.254266
0.427;0.058716;0.253431;0.375187
0.485;0.079849;0.318794;0.510739
0.47;0.102791;0.37523;0.634151
0.392;0.122582;0.424475;0.727517
0.255;0.113465;0.47319;0.792386
0.061;0.12952;0.497527;0.832624
0;0.165385;0.500141;0.860171
0;0.212597;0.491959;0.875893
0;0.27789;0.470844;0.886485
0;0.294653;0.429734;0.890294
0;0.265568;0.419111;0.8884
0;0.235771;0.393613;0.878954
0;0.213896;0.350883;0.856541
0;0.217316;0.302063;0.821996
0;0.246087;0.257865;0.773289
0;0.239524;0.238141;0.704268
0;0.168779;0.215342;0.662045
0;0.138633;0.172167;0.634324
0;0.114381;0.152445;0.609849
0;0.075802;0.121734;0.54556
0;0.048983;0.099462;0.475787
0.007;0.026325;0.083682;0.436662
0.059;0.015964;0.066685;0.329735
0.097;0.006252;0.048157;0.264563
0.112;0.020655;0.041135;0.216196
0.095;0.041427;0.027853;0.163505
0.115;0.063666;0.03008;0.060082
0.076;0.095355;0.049496;0.029856
0.036;0.149158;0.094741;0.037323
0.003;0.201617;0.165088;0.030436
0;0.197999;0.222565;0.054073
0;0.203418;0.238685;0.105712
0;0.212592;0.2536;0.173999
0;0.225332;0.299936;0.277505
0;0.203593;0.352321;0.39319
0;0.185633;0.39056;0.487613
0;0.159107;0.409529;0.557773
0;0.153975;0.39528;0.639065
0;0.160043;0.362226;0.701775
0;0.17057;0.335356;0.780978
0;0.132037;0.266865;0.840529
0;0.106873;0.191535;0.861287
0;0.10409;0.127412;0.853143
0;0.111244;0.074025;0.858402
0;0.115122;0.050345;0.878493
0;0.106817;0.034372;0.883788
0.004;0.085445;0.022721;0.864362
0.012;0.0669;0.017585;0.829807
0.022;0.059909;0.013547;0.806481
0.032;0.070052;0.014013;0.78799
0.031;0.085422;0.018113;0.808169
0.023;0.093743;0.022768;0.831138
0.008;0.105451;0.029835;0.84971
0;0.116132;0.036127;0.86132
0;0.130795;0.033378;0.872507
0;0.146744;0.044248;0.880149
0;0.16824;0.067107;0.882399
0;0.201521;0.08288;0.873909
0;0.242266;0.091156;0.86273
0;0.274272;0.085103;0.866689
0;0.296759;0.080995;0.866294
0;0.299946;0.080354;0.860786
0;0.28634;0.084473;0.863118
0;0.235362;0.124817;0.877823
0;0.206394;0.23371;0.898275
0;0.196044;0.346876;0.905972
0;0.193371;0.395924;0.898136
0;0.208145;0.409813;0.88073
0;0.204633;0.398273;0.849068
0.006;0.20199;0.394951;0.801711
0.071;0.15484;0.359712;0.744524
0.153;0.116292;0.323657;0.697625
0.195;0.1065;0.292546;0.66203
0.206;0.106487;0.309874;0.643331
0.16;0.104468;0.277595;0.607701
0.106;0.092;0.250031;0.557772
0.049;0.084105;0.229139;0.496169
0.006;0.099216;0.244314;0.423868
0;0.103669;0.249003;0.347709
0;0.091705;0.223208;0.277168
0;0.072057;0.191118;0.213835
0;0.058572;0.159695;0.165272
0;0.051201;0.133585;0.125632
0;0.04719;0.105563;0.090422
0;0.042624;0.078893;0.057162
0;0.035627;0.059349;0.03598
0;0.02515;0.04454;0.021986
0;0.016755;0.035064;0.017323
0;0.011318;0.028149;0.01516
0;0.010122;0.021961;0.01181
0;0.013845;0.017097;0.007617
0;0.022971;0.014076;0.004201
0;0.035913;0.011679;0.002217
0.008;0.046451;0.009898;0.003439
0.083;0.048121;0.008444;0.008437
0.182;0.041287;0.006566;0.013774
0.238;0.046883;0.004685;0.018821
0.259;0.051706;0.003465;0.020154
0.253;0.053516;0.003428;0.018252
0.215;0.057458;0.003694;0.017046
0.098;0.055351;0.003802;0.018928
0.013;0.072589;0.004084;0.023318
0;0.106368;0.004965;0.02901
0;0.133154;0.006428;0.044437
0;0.151551;0.00926;0.059375
0;0.165483;0.013002;0.056763
0;0.181502;0.015995;0.043951
0;0.204617;0.018089;0.029621
0;0.215764;0.020706;0.01965
0;0.208186;0.023706;0.01663
0;0.187574;0.023542;0.0202
0;0.170315;0.020122;0.027882
0;0.153948;0.01841;0.035838
0;0.135056;0.022446;0.051762
0;0.120027;0.030756;0.091671
0;0.112541;0.042471;0.130683
0;0.114344;0.056693;0.170678
0.002;0.118235;0.073994;0.222544
0.034;0.122253;0.078461;0.275355
0.064;0.10834;0.07839;0.302043
0.082;0.093467;0.085447;0.311687
0.091;0.090814;0.088303;0.326957
0.089;0.096245;0.106507;0.359292
0.072;0.097052;0.112318;0.400595
0.033;0.112913;0.131786;0.441488
0.003;0.173643;0.165085;0.46508
0;0.232498;0.186705;0.461509
0;0.252943;0.179745;0.446164
0;0.273622;0.156705;0.43544
0;0.287688;0.140624;0.42031
0;0.294806;0.131784;0.400592
0;0.301073;0.117814;0.358305
0;0.302707;0.108492;0.310497
0;0.302492;0.100315;0.275899
0;0.352783;0.094862;0.24747
0;0.299942;0.100028;0.232161
0;0.269028;0.109682;0.242234
0;0.261852;0.129998;0.274449
0;0.261853;0.158187;0.316622
0;0.271848;0.185044;0.363418
0;0.292536;0.193892;0.410034
0.009;0.307073;0.189516;0.455332
0.096;0.272645;0.168912;0.49627
0.243;0.215464;0.12001;0.516376
0.33;0.239244;0.095426;0.522222
0.327;0.252212;0.08976;0.518324
0.297;0.245678;0.093134;0.502473
0.21;0.230956;0.109353;0.478258
0.074;0.230248;0.166629;0.4732
0.005;0.287469;0.258326;0.504807
0;0.319271;0.288444;0.552098
0;0.335622;0.263974;0.564556
0;0.375224;0.228007;0.537741
0;0.393615;0.186731;0.486512
0;0.406355;0.172386;0.452041
0;0.425068;0.164145;0.457785
0;0.42272;0.163051;0.497423
0;0.404427;0.179608;0.538065
0;0.385535;0.193038;0.567856
0;0.349845;0.208434;0.613299
0;0.313881;0.294636;0.689276
0;0.276313;0.292958;0.762747
0;0.284298;0.312321;0.815819
0;0.302091;0.336283;0.827519
0;0.326609;0.349867;0.825246
0.005;0.319018;0.357029;0.835456
0.065;0.292255;0.380239;0.855877
0.17;0.290167;0.412211;0.88447
0.283;0.274427;0.429602;0.900075
0.275;0.231212;0.458574;0.89075
0.261;0.186722;0.419725;0.871025
0.287;0.168312;0.408086;0.85879
0.169;0.196807;0.441466;0.867803
0.017;0.275993;0.481287;0.897044
0;0.321444;0.500137;0.913915
0;0.299921;0.505605;0.915194
0;0.273139;0.48493;0.90369
0;0.226381;0.435393;0.879448
0;0.1894;0.37969;0.848813
0;0.169256;0.323312;0.809609
0;0.160273;0.313845;0.777876
0;0.151531;0.324579;0.772406
0;0.138495;0.346879;0.777574
0;0.108513;0.339082;0.778843
0;0.086176;0.351865;0.787051
0;0.077819;0.375864;0.810907
0;0.069847;0.361551;0.827071
0;0.062294;0.356164;0.824611
0;0.054643;0.341537;0.810607
0.003;0.05536;0.334363;0.79408
0.065;0.050343;0.314214;0.777882
0.208;0.035816;0.316946;0.747722
0.36;0.021242;0.29645;0.704347
0.398;0.017343;0.274766;0.639665
0.302;0.016571;0.240034;0.562673
0.178;0.018896;0.204634;0.483765
0.128;0.026145;0.167849;0.425065
0.012;0.038682;0.158456;0.404049
0;0.038703;0.168045;0.396393
0;0.031381;0.167253;0.390283
0;0.02849;0.158189;0.362327
0;0.029406;0.150043;0.321449
0;0.030382;0.143091;0.304105
0;0.027722;0.126056;0.261824
0;0.02342;0.102935;0.189316
0;0.022596;0.080479;0.133859
0;0.019627;0.065118;0.09252
0;0.012754;0.059984;0.078432
0;0.007256;0.061041;0.106157
0;0.009945;0.068345;0.158229
0;0.019783;0.075872;0.218915
0;0.032618;0.080468;0.252076
0;0.042886;0.082611;0.248811
0;0.05415;0.078883;0.213894
0.02;0.047699;0.068437;0.172648
0.045;0.0284;0.060567;0.143677
0.054;0.020899;0.053952;0.12545
0.05;0.019812;0.050717;0.105764
0.047;0.023725;0.05035;0.091863
0.037;0.037475;0.049079;0.090722
0.018;0.065512;0.046397;0.102269
0;0.10494;0.056203;0.12763
0;0.152;0.07165;0.156684
0;0.185071;0.084783;0.187026
0;0.195208;0.090221;0.215866
0;0.201118;0.090184;0.239635
0;0.210778;0.087297;0.261565
0;0.225709;0.0827;0.271912
0;0.25569;0.080591;0.275976
0;0.276178;0.087144;0.285252
0;0.259827;0.095813;0.285269
0;0.238091;0.09781;0.28999
0;0.225331;0.099525;0.303497
0;0.239819;0.10771;0.312687
0;0.242368;0.108643;0.321782
0;0.237821;0.12478;0.422707
0;0.25295;0.153997;0.40405
0;0.26182;0.129793;0.430451
0.01;0.260887;0.112034;0.4616
0.045;0.229138;0.111332;0.480443
0.088;0.204269;0.11236;0.488846
0.122;0.177727;0.115171;0.492277
0.15;0.173442;0.124797;0.488347
0.094;0.19248;0.133823;0.448013
0.043;0.225294;0.158204;0.438405
0.002;0.275957;0.186978;0.465417
0;0.307192;0.211839;0.529173
0;0.315454;0.222803;0.585795
0;0.288089;0.227183;0.603464
0;0.316039;0.233712;0.616528
0;0.302058;0.24198;0.643479
0;0.29258;0.236707;0.6401
0;0.297102;0.229034;0.634322
0;0.30558;0.212596;0.550281
0;0.365224;0.204787;0.473196
0;0.380502;0.18431;0.441474
0;0.362699;0.169154;0.417697
0;0.370403;0.167722;0.379835
0;0.425069;0.183899;0.335219
0;0.429749;0.228954;0.412062
0;0.452053;0.243699;0.560038
0;0.435149;0.220696;0.636418
0.007;0.438789;0.215866;0.63641
0.049;0.417962;0.246119;0.652294
0.157;0.50014;0.2404;0.666652
0.181;0.515813;0.242264;0.703198
0.202;0.500146;0.275134;0.706126
0.189;0.464597;0.271858;0.708936
0.053;0.448413;0.27841;0.757896
0.001;0.481413;0.326084;0.813065
0;0.537535;0.345794;0.799296
0;0.595709;0.332287;0.75789
0;0.648067;0.30597;0.718249
0;0.704786;0.290364;0.678241
0;0.735897;0.275979;0.642642
0;0.764227;0.311702;0.647102
0;0.78514;0.321641;0.632223
0;0.795227;0.368175;0.624935
0;0.792397;0.473204;0.655872
0;0.784865;0.482943;0.69993
0;0.77897;0.516854;0.747639
0;0.763378;0.508268;0.79564
0;0.740617;0.481418;0.832503
0;0.726913;0.519064;0.818992
0;0.718238;0.549819;0.738216
0;0.709209;0.575594;0.631907
0.022;0.698038;0.601817;0.544746
0.049;0.699847;0.622714;0.494608
0.059;0.690826;0.607245;0.549892
0.055;0.665506;0.541375;0.666632
0.038;0.639394;0.459079;0.762092
0.027;0.619327;0.416135;0.770798
0.01;0.605527;0.417015;0.742307
0;0.571541;0.458979;0.720979
0;0.507502;0.460236;0.71285
0;0.457914;0.369516;0.729423
0;0.424514;0.317542;0.794292
0;0.394595;0.299925;0.861318
0;0.380118;0.333477;0.91324
0;0.339722;0.383249;0.941917
0;0.287335;0.461383;0.953735
0;0.244177;0.602151;0.964129
0;0.185912;0.672756;0.968293
0;0.156687;0.674551;0.968572
0;0.142429;0.654182;0.966256
0;0.122176;0.626391;0.958806
0;0.095021;0.581498;0.945123
0;0.093018;0.523831;0.929514
0;0.094791;0.500023;0.910231
0;0.099658;0.441623;0.883032
0.044;0.108371;0.395934;0.847719
0.246;0.111925;0.325519;0.80309
0.362;0.138602;0.284896;0.744558
0.37;0.19854;0.280849;0.691755
0.325;0.225297;0.253479;0.675945
0.241;0.208454;0.197515;0.67844
0.123;0.183392;0.168913;0.690015
0.007;0.202026;0.161682;0.698663
0;0.233679;0.158219;0.694492
0;0.23058;0.150006;0.665036
0;0.218899;0.148092;0.618857
0;0.207904;0.150063;0.598188
0;0.194416;0.158229;0.594093
0;0.164772;0.171182;0.578013
0;0.135226;0.190758;0.553672
0;0.119406;0.205042;0.521082
0;0.110016;0.212833;0.478536
0;0.097025;0.212569;0.432405
0;0.083674;0.208087;0.38554
0;0.079177;0.208138;0.352149
0;0.071915;0.211638;0.336387
0;0.056599;0.206506;0.333635
0;0.037302;0.200248;0.331951
0;0.025483;0.196843;0.319281
0.028;0.019166;0.190434;0.294259
0.079;0.013635;0.161405;0.273448
0.151;0.008051;0.135185;0.25485
0.237;0.003715;0.121804;0.249371
0.316;0.002257;0.121259;0.250371
0.241;0.005712;0.126864;0.248414
0.12;0.017125;0.137874;0.23746
0.008;0.036137;0.13521;0.216466
0;0.05709;0.118966;0.193401
0;0.081509;0.100644;0.163535
0;0.111567;0.086304;0.129833
0;0.135205;0.074606;0.099539
0;0.138222;0.066709;0.081959
0;0.1314;0.061928;0.077817
0;0.142606;0.062589;0.077818
0;0.15891;0.066721;0.080761
0;0.176071;0.066689;0.085427
0;0.186206;0.060276;0.085794
0;0.180102;0.055341;0.080993
0;0.173006;0.048891;0.068455
0;0.168883;0.037302;0.050847
0;0.167191;0.024049;0.035848
0;0.185033;0.018221;0.02897
0;0.212563;0.017463;0.023171
0.015;0.176106;0.018466;0.017603
0.036;0.106519;0.020685;0.015826
0.059;0.067334;0.021187;0.014387
0.065;0.069886;0.022094;0.015268
0.047;0.091924;0.024169;0.02599
0.027;0.100024;0.028385;0.052754
0.01;0.106487;0.033068;0.081715
0;0.123641;0.036911;0.121391
0;0.130207;0.044727;0.17346
0;0.108304;0.059253;0.226576
0;0.074595;0.071678;0.250992
0;0.052076;0.082007;0.249017
0;0.039679;0.095574;0.258243
0;0.031126;0.114385;0.286278
0;0.02705;0.140837;0.376013
0;0.031719;0.17102;0.45954
0;0.046656;0.193735;0.522787
0;0.057413;0.196825;0.564752
0;0.050448;0.212591;0.591166
0;0.042158;0.200298;0.628548
0;0.036916;0.205127;0.635011
0;0.051896;0.214853;0.631068
0;0.068884;0.215907;0.656736
0;0.080247;0.23199;0.694845
0.01;0.080618;0.252683;0.703814
0.03;0.078068;0.257339;0.71394
0.046;0.074652;0.268576;0.724594
0.047;0.08018;0.277381;0.71909
0.039;0.091675;0.309856;0.715895
0.029;0.106501;0.306934;0.660618
0.011;0.122918;0.309556;0.61762
0;0.140031;0.323662;0.540553
0;0.150076;0.316043;0.488223
0;0.146429;0.28732;0.429739
0;0.142418;0.229351;0.353469
0;0.128134;0.185066;0.307874
0;0.109027;0.140185;0.278843
0;0.099536;0.112261;0.244167
0;0.099426;0.0897;0.229145
0;0.101756;0.079409;0.270721
0;0.099432;0.073241;0.294635
0;0.089645;0.077221;0.303688
0;0.082477;0.092835;0.299953
0;0.074102;0.097269;0.334263
0;0.061991;0.110697;0.354957
0;0.044392;0.135679;0.398241
0;0.031418;0.165278;0.441468
0;0.028387;0.19028;0.495837
0.008;0.029724;0.215613;0.580247
0.028;0.03179;0.208158;0.679913
0.066;0.030592;0.212582;0.704461
0.087;0.028747;0.251438;0.735089
0.108;0.024362;0.253755;0.752672
0.098;0.025113;0.273765;0.744746
0.056;0.02027;0.296353;0.726348
0.001;0.012678;0.318851;0.70405
0;0.016973;0.294676;0.685824
0;0.026774;0.28076;0.667011
0;0.033449;0.288935;0.658708
0;0.042688;0.286672;0.659439
0;0.051558;0.297895;0.648816
0;0.0638;0.286736;0.620638
0;0.082979;0.292566;0.604453
0;0.102048;0.30993;0.603225
0;0.116108;0.281872;0.609843
0;0.125199;0.253908;0.610102
0;0.126248;0.248384;0.617775
0;0.125103;0.248296;0.602518
0;0.124527;0.238367;0.571104
0;0.11988;0.201903;0.539597
0;0.111574;0.180944;0.512129
0;0.108565;0.181005;0.5033
0.053;0.093873;0.193012;0.522601
0.238;0.068851;0.200911;0.56739
0.392;0.062663;0.201491;0.606543
0.429;0.064311;0.195582;0.613381
0.406;0.062445;0.180667;0.591339
0.323;0.060455;0.159927;0.552097
0.18;0.066432;0.156394;0.50014
0.009;0.091214;0.17385;0.470844
0;0.124815;0.183536;0.457383
0;0.152212;0.195852;0.453479
0;0.165262;0.202359;0.454951
0;0.164396;0.204641;0.454398
0;0.154359;0.198539;0.452048
0;0.146451;0.156729;0.443819
0;0.14648;0.122245;0.447662
0;0.151525;0.110713;0.467422
0;0.156833;0.10448;0.483998
0;0.162462;0.098009;0.484214
0;0.16895;0.091663;0.473194
0;0.17127;0.093574;0.466658
0;0.165076;0.10108;0.46718
0;0.149317;0.106513;0.475795
0;0.127942;0.10803;0.497645
0.005;0.118294;0.114373;0.53148
0.147;0.094771;0.124502;0.573317
0.314;0.055342;0.139959;0.61222
0.419;0.048128;0.173195;0.658719
0.454;0.05508;0.208141;0.695714
0.425;0.066403;0.237131;0.728478
0.332;0.072158;0.257897;0.771952
0.185;0.094406;0.283195;0.830437
0.011;0.154647;0.336853;0.894305
0;0.240163;0.392371;0.928454
0;0.292529;0.427413;0.946612
0;0.292576;0.457416;0.960796
0;0.268737;0.50187;0.972496
0;0.262864;0.562305;0.976832
0;0.266828;0.636458;0.974309
0;0.272443;0.703816;0.968744
0;0.285271;0.752222;0.959667
0;0.298465;0.7918;0.95683
0;0.306881;0.806338;0.956903
0;0.313881;0.795092;0.962715
0;0.324866;0.803234;0.973594
0;0.345735;0.793065;0.976602
0;0.416721;0.750087;0.970143
0;0.404054;0.702915;0.959537
0;0.415722;0.666918;0.954086
0.005;0.435354;0.648233;0.943419
0.016;0.454922;0.636551;0.939908
0.025;0.468009;0.636394;0.949361
0.029;0.489095;0.652804;0.958262
0.024;0.541847;0.653496;0.957524
0.016;0.576482;0.650163;0.956964
0.004;0.602968;0.636411;0.950919
0;0.620097;0.634326;0.942495
0;0.638103;0.639525;0.938453
0;0.687154;0.622707;0.931468
0;0.63432;0.606596;0.931774
0;0.642327;0.610313;0.935962
0;0.648839;0.628955;0.925483
0;0.666657;0.62732;0.882378
0;0.671581;0.609863;0.799966
0;0.680526;0.579426;0.799108
0;0.669907;0.536084;0.872231
0;0.614055;0.530906;0.915247
0;0.542068;0.588002;0.923416
0;0.485223;0.634326;0.920448
0;0.414527;0.642139;0.89995
0;0.369492;0.639523;0.876934
0;0.343549;0.571393;0.85094
0;0.375202;0.504808;0.815827
0.021;0.336856;0.460769;0.832152
0.072;0.275131;0.446485;0.848793
0.1;0.252935;0.4732;0.821546
0.126;0.257352;0.483219;0.822041
0.183;0.285846;0.533783;0.791542
0.181;0.275954;0.493336;0.750006
0.062;0.276592;0.424022;0.718009
0.001;0.317691;0.395131;0.717899
0;0.312814;0.35244;0.705995
0;0.291143;0.350154;0.748512
0;0.302057;0.391151;0.812384
0;0.313868;0.404052;0.85842
0;0.343514;0.405809;0.87859
0;0.354633;0.410019;0.899038
0;0.354749;0.457;0.928426
0;0.375191;0.533783;0.947284
0;0.375199;0.590902;0.952371
0;0.391709;0.665038;0.969167
0;0.43426;0.740781;0.976792
0;0.489198;0.770799;0.970912
0;0.553563;0.812514;0.940072
0;0.64177;0.854831;0.85694
0;0.693155;0.883098;0.778663
0;0.761582;0.899526;0.808932
0.003;0.838006;0.909721;0.943273
0.011;0.815844;0.893018;0.976714
0.015;0.793754;0.838197;0.968574
0.013;0.73988;0.775595;0.970523
0.012;0.650177;0.722845;0.967094
0.023;0.565275;0.694904;0.96529
0.027;0.516122;0.672587;0.970778
0.001;0.501952;0.676405;0.972877
0;0.487867;0.677103;0.972882
0;0.502474;0.685114;0.971616
0;0.536455;0.68137;0.968577
0;0.566885;0.665376;0.971386
0;0.581349;0.684033;0.970146
0;0.592426;0.651179;0.966696
0;0.588448;0.632222;0.96728
0;0.570444;0.575516;0.968573
0;0.562304;0.589431;0.963403
0;0.624833;0.571;0.957697
0;0.613225;0.547283;0.95195
0;0.604294;0.519158;0.942488
0;0.596558;0.490434;0.927793
0;0.582462;0.465905;0.905988
0;0.599305;0.507541;0.870962
0;0.607703;0.507142;0.816061
0.002;0.514534;0.475488;0.704281
0.02;0.431464;0.40721;0.541646
0.04;0.406205;0.349917;0.452048
0.051;0.378304;0.278605;0.623824
0.048;0.348819;0.2064;0.880918
0.041;0.350933;0.190407;0.950416
0.015;0.354773;0.287351;0.969798
0;0.362404;0.469908;0.975688
0;0.437831;0.582461;0.97404
0;0.462794;0.635012;0.970147
0;0.452055;0.648822;0.966103
0;0.412197;0.644355;0.961783
0;0.358196;0.618682;0.950002
0;0.32146;0.59795;0.933539
0;0.32558;0.562679;0.917963
0;0.289004;0.535747;0.888171
0;0.274044;0.478323;0.823356
0;0.240999;0.414793;0.751906
0;0.219478;0.404167;0.701813
0;0.212577;0.387383;0.618169
0;0.1909;0.359844;0.481416
0;0.146424;0.290029;0.299926
0;0.130769;0.200285;0.224053
0;0.135323;0.169174;0.324599
0.026;0.131797;0.192186;0.481412
0.102;0.12463;0.186711;0.624257
0.184;0.143603;0.169774;0.742865
0.231;0.176308;0.196123;0.825693
0.141;0.222555;0.225338;0.889353
0.084;0.263744;0.268837;0.934187
0.048;0.316016;0.351045;0.961162
0.001;0.38227;0.441975;0.973088
0;0.433129;0.493584;0.976831
0;0.477887;0.543981;0.971229
0;0.514899;0.588014;0.951863
0;0.541289;0.613083;0.926379
0;0.566292;0.685564;0.914618
0;0.578012;0.738544;0.919197
0;0.574185;0.741179;0.922308
0;0.570838;0.806069;0.933136
0;0.570955;0.801403;0.953707
0;0.525235;0.785233;0.972896
0;0.468724;0.743003;0.970487
0;0.431323;0.698601;0.91732
0;0.38552;0.639323;0.817387
0;0.321445;0.542346;0.717069
0;0.26752;0.432664;0.646561
0;0.220704;0.371762;0.597137
0.002;0.195176;0.314469;0.552175
0.011;0.193052;0.263164;0.503796
0.023;0.165073;0.198314;0.479461
0.032;0.141052;0.158333;0.43561
0.026;0.116797;0.124457;0.393047
0.015;0.097741;0.1139;0.361237
0.005;0.110445;0.119965;0.341322
0;0.116191;0.123255;0.339063
0;0.125502;0.126966;0.37751
0;0.131825;0.117536;0.395162
0;0.140869;0.114267;0.414555
0;0.16353;0.118952;0.432156
0;0.182927;0.133692;0.44753
0;0.206356;0.132788;0.446752
0;0.228385;0.129773;0.458487
0;0.229455;0.129778;0.481959
0;0.229021;0.124365;0.504808
0;0.253819;0.131536;0.529173
0;0.235568;0.141254;0.57417
0;0.211641;0.152403;0.625474
0;0.204641;0.168702;0.643382
0;0.198569;0.186712;0.636266
0;0.197755;0.218782;0.591577
0;0.193084;0.257855;0.554458
0.021;0.176103;0.264719;0.564617
0.083;0.150036;0.261382;0.594188
0.166;0.168977;0.246116;0.622716
0.234;0.190893;0.220745;0.637394
0.255;0.21986;0.206371;0.650943
0.242;0.266329;0.204543;0.679387
0.117;0.319831;0.239232;0.717691
0.002;0.398273;0.292176;0.754686
0;0.454394;0.321441;0.805837
0;0.51141;0.319276;0.866281
0;0.56594;0.329125;0.913919
0;0.632226;0.357029;0.945768
0;0.661162;0.375557;0.96227
0;0.678969;0.404066;0.966995
0;0.684694;0.44969;0.968604
0;0.68776;0.490245;0.970977
0;0.690599;0.514767;0.972509
0;0.686926;0.545261;0.971696
0;0.638724;0.567401;0.972114
0;0.591299;0.576576;0.970977
0;0.553109;0.576827;0.966695
0;0.517714;0.562519;0.961694
0;0.391209;0.538904;0.948165
0;0.33404;0.507142;0.915331
0.018;0.240293;0.480651;0.857789
0.038;0.159341;0.419855;0.766578
0.047;0.128482;0.367216;0.665658
0.048;0.126384;0.346586;0.570852
0.036;0.155713;0.29993;0.467466
0.018;0.197966;0.25061;0.357003
0.002;0.244571;0.236651;0.261812
0;0.309531;0.214289;0.198574
0;0.336851;0.172813;0.169721
0;0.333406;0.140064;0.159475
0;0.333457;0.122621;0.168885
0;0.334939;0.111829;0.198522
0;0.412221;0.106809;0.253987
0;0.465373;0.106628;0.354748
0;0.414364;0.117794;0.4932
0;0.381661;0.147891;0.666319
0;0.437319;0.202013;0.790063
0;0.457778;0.276215;0.845499
0;0.425118;0.359276;0.878453
0;0.356993;0.427402;0.900322
0;0.330762;0.432008;0.910433
0;0.351379;0.417805;0.917118
